;client_id;gender;age;Region;account_year;Owner_account;Disponent_account;Credit_amount;Withdrawal_amount;Balance_amount;Avg_trans_permonth;Weekday_Transaction;Weekend_Transaction;collect_otherbank;remit_otherbank;others;oldage_pension;insurance_payment;negative_payment;household;payment_statement;credit_interest;loan_payment;statement_monthly;statement_transaction;statement_weekly;AutoDebit_Freq;loan_amount;loan_duration;Loan_complete_paid;Loan_complete_unpaid;Loan_Contract_running;Loan_client_debt;Years_creditcard;classic;gold;junior;Region_AvgUnemploymentRate_96;Region_AvgSalary;Region_AvgCrimeRate_96
3065;3236;F;39;west Bohemia;1995;1.0;0.0;12982.445263157895;6185.213043478259;95252.7;8632.209577116862;203;76;43.0;0.0;0.0;0.0;0.0;0.0;43.0;42.0;47.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;2.6460000000000004;9015.4;2586.3
3066;3239;F;18;central Bohemia;1997;1.0;0.0;3169.669047619048;2487.1675675675683;41101.1;2987.0631845238095;56;23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;16.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8783333333333334;9357.25;3620.583333333334
3067;3240;F;62;north Moravia;1996;1.0;0.0;2348.720754716981;1779.2472727272727;26623.7;2069.020192400192;76;32;22.0;26.0;0.0;26.0;0.0;0.0;22.0;21.0;26.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.697272727272727;9049.181818181818;6174.272727272727
3068;3241;M;65;west Bohemia;1996;1.0;0.0;2953.712328767124;1972.223762376239;16426.2;2388.962012385762;119;55;32.0;36.0;0.0;36.0;0.0;0.0;32.0;31.0;36.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6460000000000004;9015.4;2586.3
3069;3242;F;62;west Bohemia;1996;0.0;1.0;2953.712328767124;1972.223762376239;16426.2;2388.962012385762;119;55;32.0;36.0;0.0;36.0;0.0;0.0;32.0;31.0;36.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6460000000000004;9015.4;2586.3
3070;3243;F;79;north Moravia;1993;1.0;0.0;3196.0766917293226;1945.9142857142838;30057.2;2496.9443509350544;239;97;62.0;66.0;0.0;66.0;0.0;0.0;62.0;61.0;66.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.697272727272727;9049.181818181818;6174.272727272727
3071;3244;M;66;north Moravia;1995;1.0;0.0;2202.612359550561;1574.4573913043491;14969.6;1859.8273593604108;145;59;42.0;46.0;0.0;46.0;0.0;0.0;42.0;41.0;42.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.697272727272727;9049.181818181818;6174.272727272727
3072;3245;M;47;north Moravia;1997;1.0;0.0;10532.006000000001;4755.815841584157;46263.0;6756.405456349207;102;49;40.0;0.0;20.0;0.0;0.0;0.0;20.0;19.0;24.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;5.697272727272727;9049.181818181818;6174.272727272727
3073;3246;M;68;south Moravia;1997;1.0;0.0;3633.2;1858.6343750000005;22742.0;2590.161682900433;67;36;17.0;21.0;0.0;21.0;0.0;0.0;17.0;16.0;17.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8285714285714287;8728.5;3845.785714285714
3074;3247;F;41;north Moravia;1993;1.0;0.0;851.4028571428572;1436.3636363636363;12197.9;1086.8105555555555;73;30;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;42.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.697272727272727;9049.181818181818;6174.272727272727
3075;3248;F;70;west Bohemia;1995;1.0;0.0;2888.508;1902.1600000000014;35932.6;2356.6618632103186;121;49;33.0;37.0;0.0;37.0;0.0;0.0;33.0;32.0;37.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6460000000000004;9015.4;2586.3
3076;3249;M;40;south Bohemia;1997;1.0;0.0;8274.646428571428;5419.1500000000015;58277.3;6912.41296626984;43;17;8.0;0.0;0.0;0.0;0.0;0.0;8.0;8.0;13.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;2.81375;8831.5;2271.625
3077;3250;F;37;south Bohemia;1997;0.0;1.0;8274.646428571428;5419.1500000000015;58277.3;6912.41296626984;43;17;8.0;0.0;0.0;0.0;0.0;0.0;8.0;8.0;13.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.81375;8831.5;2271.625
3078;3251;F;37;east Bohemia;1993;1.0;0.0;8950.29810126582;4228.231746031747;82253.9;5898.31978522497;341;132;78.0;0.0;0.0;0.0;0.0;0.0;66.0;65.0;70.0;12.0;1.0;0.0;0.0;2.0;91632.0;12.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.983636363636364;8611.181818181818;2786.0
3079;3252;M;38;east Bohemia;1993;0.0;1.0;8950.29810126582;4228.231746031747;82253.9;5898.31978522497;341;132;78.0;0.0;0.0;0.0;0.0;0.0;66.0;65.0;70.0;12.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.983636363636364;8611.181818181818;2786.0
3080;3253;M;53;north Moravia;1993;1.0;0.0;11273.409375;5700.423529411768;86295.1;7797.135665577224;258;108;58.0;0.0;0.0;0.0;0.0;0.0;58.0;58.0;63.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;1.0;0.0;5.697272727272727;9049.181818181818;6174.272727272727
3081;3254;M;69;Prague;1997;1.0;0.0;2548.0302325581392;1638.3851851851855;21092.4;2099.1630588624344;67;30;18.0;23.0;0.0;23.0;0.0;0.0;18.0;18.0;19.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43;12541.0;99107.0
3082;3255;F;29;central Bohemia;1993;1.0;0.0;3528.288165680473;1560.2383233532917;75160.5;2190.144491446905;359;144;185.0;0.0;62.0;0.0;61.0;0.0;62.0;61.0;66.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8783333333333334;9357.25;3620.583333333334
3083;3256;M;23;east Bohemia;1997;1.0;0.0;6089.690909090909;7633.333333333333;19473.3;5905.533194444443;26;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;2.983636363636364;8611.181818181818;2786.0
3084;3257;F;21;north Moravia;1996;1.0;0.0;23940.187755102044;8554.369465648853;52446.7;12856.223587708586;126;54;42.0;24.0;19.0;0.0;0.0;0.0;19.0;19.0;24.0;4.0;1.0;0.0;0.0;3.0;231168.0;48.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;5.697272727272727;9049.181818181818;6174.272727272727
3085;3258;F;39;north Moravia;1993;1.0;0.0;16389.407258064515;5278.539632545938;21162.3;7979.399499053173;364;141;228.0;61.0;114.0;0.0;57.0;0.0;57.0;56.0;61.0;0.0;1.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.697272727272727;9049.181818181818;6174.272727272727
3086;3259;M;49;north Moravia;1993;1.0;0.0;4765.203750000001;2543.23214285714;50327.3;3362.7839858714196;309;131;121.0;0.0;60.0;0.0;0.0;0.0;61.0;60.0;65.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;1.0;0.0;0.0;5.697272727272727;9049.181818181818;6174.272727272727
3087;3260;F;57;north Moravia;1996;1.0;0.0;13022.968055555557;6485.181159420286;42698.6;8705.045638153986;146;64;61.0;0.0;30.0;0.0;0.0;0.0;31.0;30.0;35.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;5.697272727272727;9049.181818181818;6174.272727272727
3088;3261;M;49;north Moravia;1996;0.0;1.0;13022.968055555557;6485.181159420286;42698.6;8705.045638153986;146;64;61.0;0.0;30.0;0.0;0.0;0.0;31.0;30.0;35.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.697272727272727;9049.181818181818;6174.272727272727
3089;3262;F;58;south Moravia;1997;1.0;0.0;1816.272;1042.8916666666664;20377.3;1648.5216666666665;38;11;9.0;14.0;0.0;0.0;0.0;0.0;9.0;9.0;10.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8285714285714287;8728.5;3845.785714285714
3090;3264;F;49;south Moravia;1993;1.0;0.0;7770.564444444445;5135.985384615384;63346.6;6220.290475534857;311;129;97.0;66.0;0.0;0.0;0.0;0.0;61.0;61.0;66.0;36.0;0.0;1.0;0.0;2.0;93888.0;36.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8285714285714287;8728.5;3845.785714285714
3091;3265;F;36;east Bohemia;1996;1.0;0.0;3150.0;2418.181818181818;36400.0;2858.3333333333335;22;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.983636363636364;8611.181818181818;2786.0
3092;3266;M;39;east Bohemia;1996;0.0;1.0;3150.0;2418.181818181818;36400.0;2858.3333333333335;22;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.983636363636364;8611.181818181818;2786.0
3093;3267;M;48;south Moravia;1994;1.0;0.0;13733.381538461535;6892.413492063499;48451.3;9015.601390413021;282;100;94.0;0.0;47.0;0.0;0.0;0.0;47.0;47.0;48.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;3.8285714285714287;8728.5;3845.785714285714
3094;3268;F;43;Prague;1996;1.0;0.0;11425.60144927536;8082.599999999995;77097.2;9661.964614274615;111;46;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.0;33.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.43;12541.0;99107.0
3095;3269;M;25;central Bohemia;1996;1.0;0.0;1653.0183673469392;588.3203703703703;17459.2;928.9606166056166;113;44;65.0;26.0;22.0;0.0;21.0;0.0;22.0;21.0;22.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8783333333333334;9357.25;3620.583333333334
3096;3270;M;59;central Bohemia;1996;1.0;0.0;16973.708000000002;13576.841304347836;23958.7;12683.98331752194;116;51;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24.0;30.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8783333333333334;9357.25;3620.583333333334
3097;3271;F;57;south Moravia;1993;1.0;0.0;10878.5037037037;5420.326436781612;53892.2;7432.1394223973;278;118;63.0;0.0;0.0;0.0;0.0;0.0;63.0;62.0;67.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8285714285714287;8728.5;3845.785714285714
3098;3272;F;79;central Bohemia;1993;1.0;0.0;3432.4481481481475;1986.3767857142836;18431.1;2559.667708381207;250;109;64.0;69.0;0.0;69.0;0.0;0.0;64.0;64.0;65.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8783333333333334;9357.25;3620.583333333334
3099;3273;M;81;central Bohemia;1993;0.0;1.0;3432.4481481481475;1986.3767857142836;18431.1;2559.667708381207;250;109;64.0;69.0;0.0;69.0;0.0;0.0;64.0;64.0;65.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8783333333333334;9357.25;3620.583333333334
3100;3274;M;70;west Bohemia;1994;1.0;0.0;3251.602608695653;1925.0614457831323;54374.0;2520.5611554734514;205;76;53.0;57.0;0.0;57.0;0.0;0.0;53.0;52.0;57.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6460000000000004;9015.4;2586.3
3101;3275;F;75;west Bohemia;1994;0.0;1.0;3251.602608695653;1925.0614457831323;54374.0;2520.5611554734514;205;76;53.0;57.0;0.0;57.0;0.0;0.0;53.0;52.0;57.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6460000000000004;9015.4;2586.3
3102;3276;M;19;east Bohemia;1993;1.0;0.0;2986.7138728323707;2653.0755319148907;17923.3;2884.114573779487;251;110;0.0;0.0;0.0;0.0;0.0;0.0;0.0;67.0;70.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.983636363636364;8611.181818181818;2786.0
3103;3277;M;33;east Bohemia;1997;1.0;0.0;1669.7064516129035;598.391304347826;24234.7;1067.151207010582;54;23;30.0;15.0;0.0;0.0;0.0;0.0;0.0;10.0;15.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.983636363636364;8611.181818181818;2786.0
3104;3278;F;37;east Bohemia;1997;0.0;1.0;1669.7064516129035;598.391304347826;24234.7;1067.151207010582;54;23;30.0;15.0;0.0;0.0;0.0;0.0;0.0;10.0;15.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.983636363636364;8611.181818181818;2786.0
3105;3279;F;45;south Moravia;1996;1.0;0.0;10821.58933333333;5143.550666666663;40086.3;7067.297281539697;157;68;64.0;0.0;32.0;0.0;0.0;0.0;32.0;31.0;36.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.8285714285714287;8728.5;3845.785714285714
3106;3280;M;41;south Moravia;1996;0.0;1.0;10821.58933333333;5143.550666666663;40086.3;7067.297281539697;157;68;64.0;0.0;32.0;0.0;0.0;0.0;32.0;31.0;36.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8285714285714287;8728.5;3845.785714285714
3107;3281;M;49;north Moravia;1996;1.0;0.0;1847.4872727272725;1017.9164556962024;21196.4;1411.7951286676287;97;37;25.0;29.0;0.0;0.0;0.0;0.0;25.0;24.0;25.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.697272727272727;9049.181818181818;6174.272727272727
3108;3282;M;18;west Bohemia;1995;1.0;0.0;2509.689915966387;2657.268571428572;19639.7;2451.0983366474716;155;69;0.0;0.0;0.0;0.0;0.0;0.0;0.0;42.0;47.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6460000000000004;9015.4;2586.3
3109;3283;M;66;central Bohemia;1996;1.0;0.0;2981.619718309859;1809.6074766355148;18067.1;2292.0668688154165;123;55;30.0;35.0;0.0;35.0;0.0;0.0;30.0;30.0;35.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8783333333333334;9357.25;3620.583333333334
3110;3284;M;63;central Bohemia;1997;1.0;0.0;17058.98253968254;9607.755769230766;75509.7;11017.440915961082;119;48;42.0;0.0;17.0;0.0;0.0;0.0;17.0;16.0;19.0;8.0;0.0;0.0;1.0;3.0;93888.0;36.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.8783333333333334;9357.25;3620.583333333334
3111;3285;F;56;central Bohemia;1997;0.0;1.0;17058.98253968254;9607.755769230766;75509.7;11017.440915961082;119;48;42.0;0.0;17.0;0.0;0.0;0.0;17.0;16.0;19.0;8.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8783333333333334;9357.25;3620.583333333334
3112;3286;F;27;north Moravia;1997;1.0;0.0;9093.87777777778;3671.160655737706;21593.9;6021.84414983165;61;27;36.0;0.0;18.0;0.0;9.0;0.0;9.0;8.0;13.0;0.0;1.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.697272727272727;9049.181818181818;6174.272727272727
3113;3287;M;21;north Moravia;1997;0.0;1.0;9093.87777777778;3671.160655737706;21593.9;6021.84414983165;61;27;36.0;0.0;18.0;0.0;9.0;0.0;9.0;8.0;13.0;0.0;1.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.697272727272727;9049.181818181818;6174.272727272727
3114;3288;M;73;north Moravia;1997;1.0;0.0;3149.4374999999995;1832.7743589743588;29303.7;2482.9656746031746;50;21;13.0;17.0;0.0;17.0;0.0;0.0;13.0;12.0;14.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.697272727272727;9049.181818181818;6174.272727272727
3115;3289;F;22;north Moravia;1995;1.0;0.0;4461.711428571428;2954.895945945944;31154.8;3622.8921119126867;181;72;41.0;0.0;0.0;0.0;0.0;0.0;41.0;41.0;46.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.697272727272727;9049.181818181818;6174.272727272727
3116;3290;F;30;central Bohemia;1996;1.0;0.0;8457.75172413793;4726.503296703295;60437.5;6126.691753246753;104;45;24.0;0.0;0.0;0.0;0.0;0.0;24.0;23.0;28.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8783333333333334;9357.25;3620.583333333334
3117;3291;M;52;east Bohemia;1997;1.0;0.0;10635.873333333335;3486.335652173912;77685.6;5494.0410518457575;111;49;52.0;0.0;17.0;0.0;16.0;0.0;17.0;16.0;21.0;2.0;1.0;0.0;0.0;4.0;69624.0;36.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;2.983636363636364;8611.181818181818;2786.0
3118;3292;M;59;south Bohemia;1995;1.0;0.0;12270.465555555556;6187.406024096382;77232.4;8449.383366384434;182;74;40.0;0.0;0.0;0.0;0.0;0.0;40.0;39.0;44.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;2.81375;8831.5;2271.625
3119;3293;F;46;Prague;1995;1.0;0.0;7577.393670886076;5531.826666666664;17771.8;6434.059180027489;127;57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.0;38.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43;12541.0;99107.0
3120;3294;M;42;east Bohemia;1997;1.0;0.0;13168.340476190477;7694.615384615385;52920.4;9063.540828523328;69;38;19.0;0.0;0.0;0.0;0.0;0.0;13.0;13.0;18.0;6.0;0.0;0.0;1.0;2.0;156420.0;60.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.983636363636364;8611.181818181818;2786.0
3121;3295;F;33;north Bohemia;1995;1.0;0.0;6585.9981651376165;3926.414814814811;81794.5;5094.520132749804;189;82;42.0;0.0;0.0;0.0;0.0;0.0;42.0;42.0;47.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.857000000000001;9334.2;4838.0
3122;3296;M;30;west Bohemia;1996;1.0;0.0;1739.0584615384619;1012.4568181818184;23942.7;1351.5432017546725;107;46;28.0;32.0;0.0;0.0;0.0;0.0;28.0;27.0;32.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6460000000000004;9015.4;2586.3
3123;3297;M;31;Prague;1995;1.0;0.0;12393.062025316452;6697.326470588231;68215.3;8888.993256532089;155;60;35.0;0.0;0.0;0.0;0.0;0.0;35.0;34.0;39.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;0.43;12541.0;99107.0
3124;3298;F;57;central Bohemia;1993;1.0;0.0;15345.504216867472;11368.616289592774;34889.4;13196.600034220983;269;118;0.0;0.0;0.0;0.0;0.0;0.0;0.0;62.0;64.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8783333333333334;9357.25;3620.583333333334
3125;3299;F;38;north Moravia;1993;1.0;0.0;1850.9974358974364;800.6079295154193;34828.4;1177.4085139407719;241;103;111.0;60.0;55.0;0.0;0.0;0.0;56.0;55.0;56.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.697272727272727;9049.181818181818;6174.272727272727
3126;3300;M;49;south Moravia;1996;1.0;0.0;4220.327118644068;1896.5509433962272;47965.0;2721.7186661602286;113;52;59.0;0.0;20.0;0.0;20.0;0.0;19.0;19.0;24.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8285714285714287;8728.5;3845.785714285714
3127;3302;F;35;east Bohemia;1993;1.0;0.0;4969.142446043165;3290.4407960198964;29331.7;3961.5274809899206;243;97;62.0;0.0;0.0;0.0;0.0;0.0;62.0;61.0;66.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.983636363636364;8611.181818181818;2786.0
3128;3303;M;34;east Bohemia;1993;0.0;1.0;4969.142446043165;3290.4407960198964;29331.7;3961.5274809899206;243;97;62.0;0.0;0.0;0.0;0.0;0.0;62.0;61.0;66.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.983636363636364;8611.181818181818;2786.0
3129;3304;M;60;north Moravia;1996;1.0;0.0;10207.503225806451;5296.675925925923;60823.9;7192.41789106544;121;49;26.0;0.0;0.0;0.0;0.0;0.0;26.0;25.0;30.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.697272727272727;9049.181818181818;6174.272727272727
3130;3305;F;28;north Bohemia;1993;1.0;0.0;7400.2553030303;3370.3463768115907;46617.3;4721.251567055559;289;119;114.0;0.0;57.0;0.0;0.0;0.0;57.0;56.0;61.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.857000000000001;9334.2;4838.0
3131;3306;M;51;west Bohemia;1993;1.0;0.0;3715.823437500001;1964.8955357142836;35488.6;2578.2318083842238;252;100;114.0;0.0;57.0;0.0;0.0;0.0;57.0;56.0;61.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6460000000000004;9015.4;2586.3
3132;3307;F;20;south Bohemia;1994;1.0;0.0;11917.649122807015;8840.69271523179;23666.9;10423.001851158097;190;75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;51.0;56.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.81375;8831.5;2271.625
3133;3308;M;51;south Bohemia;1993;1.0;0.0;12358.233812949637;9575.19318181819;32559.9;10652.678125993321;225;90;0.0;0.0;0.0;0.0;0.0;0.0;0.0;60.0;66.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;1.0;0.0;0.0;2.81375;8831.5;2271.625
3134;3309;F;57;south Bohemia;1993;0.0;1.0;12358.233812949637;9575.19318181819;32559.9;10652.678125993321;225;90;0.0;0.0;0.0;0.0;0.0;0.0;0.0;60.0;66.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.81375;8831.5;2271.625
3135;3310;M;45;west Bohemia;1994;1.0;0.0;8322.089423076923;3574.733905579396;32584.0;5059.473215748014;242;95;92.0;0.0;46.0;0.0;0.0;0.0;46.0;45.0;50.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;2.6460000000000004;9015.4;2586.3
3136;3311;M;45;east Bohemia;1997;1.0;0.0;10979.182051282052;4548.18426966292;23399.4;6434.835716089466;87;41;43.0;0.0;14.0;0.0;14.0;0.0;15.0;14.0;19.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.983636363636364;8611.181818181818;2786.0
3137;3312;F;28;north Moravia;1997;1.0;0.0;8431.707142857143;8086.85;30657.4;8138.909927248677;57;25;16.0;20.0;0.0;0.0;0.0;0.0;16.0;15.0;20.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.697272727272727;9049.181818181818;6174.272727272727
3138;3313;F;53;south Moravia;1997;1.0;0.0;10140.342424242423;3828.9718309859163;62774.1;6202.519436026938;70;34;41.0;0.0;21.0;0.0;10.0;0.0;10.0;10.0;15.0;0.0;1.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8285714285714287;8728.5;3845.785714285714
3139;3314;F;68;west Bohemia;1996;1.0;0.0;3471.5092592592605;1774.131111111112;27789.6;2449.7529279979276;103;41;24.0;28.0;0.0;28.0;0.0;0.0;24.0;23.0;25.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6460000000000004;9015.4;2586.3
3140;3315;M;65;west Bohemia;1996;0.0;1.0;3471.5092592592605;1774.131111111112;27789.6;2449.7529279979276;103;41;24.0;28.0;0.0;28.0;0.0;0.0;24.0;23.0;25.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6460000000000004;9015.4;2586.3
3141;3316;F;52;Prague;1994;1.0;0.0;3136.84954954955;2324.697777777777;34355.7;2675.4751809482254;173;73;48.0;0.0;0.0;0.0;0.0;0.0;48.0;47.0;52.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43;12541.0;99107.0
